Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Price_per_Unit,Units_Sold,Total_Sales,Operating_Profit,Sales_Method
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Men's Athletic Footwear,55,400,22000,8800,In-store
West Gear,1185732,8/17/21,Northeast,West Virginia,Charleston,Women's Apparel,55,425,23375,9350,In-store
West Gear,1185732,5/18/21,Northeast,West Virginia,Charleston,Men's Street Footwear,58,179,10382,540,Online
West Gear,1185732,6/17/21,Northeast,West Virginia,Charleston,Women's Apparel,59,115,6785,353,Online
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Men's Apparel,60,56,3360,185,Online
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Men's Apparel,60,300,18000,7200,In-store
West Gear,1185732,5/18/21,Northeast,West Virginia,Charleston,Men's Street Footwear,60,595,35700,14280,In-store
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Men's Street Footwear,60,650,39000,15600,In-store
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Women's Apparel,63,133,8379,452,Online
West Gear,1185732,4/17/21,Northeast,West Virginia,Charleston,Men's Apparel,65,200,13000,5200,In-store
West Gear,1185732,6/17/21,Northeast,West Virginia,Charleston,Women's Apparel,65,425,27625,11050,In-store
West Gear,1185732,7/16/21,Northeast,West Virginia,Charleston,Women's Apparel,65,475,30875,12350,In-store
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Street Footwear,32,203,6496,260,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Street Footwear,35,725,25375,6344,In-store
West Gear,1185732,8/15/20,Southeast,Florida,Miami,Women's Athletic Footwear,38,169,6422,283,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Athletic Footwear,38,189,7182,323,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Athletic Footwear,40,650,26000,7800,In-store
West Gear,1185732,8/15/20,Southeast,Florida,Miami,Women's Athletic Footwear,40,675,27000,8100,In-store
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Apparel,44,208,9152,549,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Apparel,45,800,36000,18000,In-store
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Street Footwear,47,188,8836,327,Online
West Gear,1185732,9/8/20,Southeast,Florida,Miami,Women's Athletic Footwear,47,217,10199,408,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Athletic Footwear,49,175,8575,369,Online
West Gear,1185732,9/7/20,Southeast,Florida,Miami,Women's Street Footwear,49,208,10192,357,Online
West Gear,1185732,9/13/20,Southeast,Florida,Miami,Women's Street Footwear,50,215,10750,398,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Athletic Footwear,50,700,35000,10500,In-store
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Street Footwear,50,750,37500,9375,In-store
West Gear,1185732,9/8/20,Southeast,Florida,Miami,Women's Athletic Footwear,50,775,38750,11625,In-store
West Gear,1185732,9/7/20,Southeast,Florida,Miami,Women's Street Footwear,50,800,40000,10000,In-store
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Men's Apparel,52,196,10192,459,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Men's Street Footwear,52,300,15600,874,Online
West Gear,1185732,9/19/20,Southeast,Florida,Miami,Women's Street Footwear,53,231,12243,453,Online
West Gear,1185732,9/14/20,Southeast,Florida,Miami,Women's Athletic Footwear,53,233,12349,531,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Men's Athletic Footwear,54,194,10476,524,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Men's Athletic Footwear,54,206,11124,545,Online
West Gear,1185732,9/18/20,Southeast,Florida,Miami,Men's Athletic Footwear,55,252,13860,624,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Men's Street Footwear,55,290,15950,941,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Men's Apparel,55,675,37125,12994,In-store
West Gear,1185732,9/14/20,Southeast,Florida,Miami,Women's Athletic Footwear,55,775,42625,12788,In-store
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Men's Athletic Footwear,55,775,42625,14919,In-store
West Gear,1185732,9/13/20,Southeast,Florida,Miami,Women's Street Footwear,55,825,45375,11344,In-store
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Men's Athletic Footwear,55,825,45375,15881,In-store
West Gear,1185732,9/12/20,Southeast,Florida,Miami,Men's Athletic Footwear,57,225,12825,590,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Men's Apparel,58,196,11368,534,Online
West Gear,1185732,9/11/20,Southeast,Florida,Miami,Men's Street Footwear,60,299,17940,1076,Online
West Gear,1185732,9/17/20,Southeast,Florida,Miami,Men's Street Footwear,60,304,18240,1040,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Men's Apparel,60,725,43500,15225,In-store
West Gear,1185732,9/12/20,Southeast,Florida,Miami,Men's Athletic Footwear,60,900,54000,18900,In-store
West Gear,1185732,9/15/20,Southeast,Florida,Miami,Men's Apparel,61,208,12688,622,Online
West Gear,1185732,9/9/20,Southeast,Florida,Miami,Men's Apparel,62,233,14446,708,Online
West Gear,1185732,9/10/20,Southeast,Florida,Miami,Women's Apparel,63,259,16317,1061,Online
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Apparel,64,248,15872,1016,Online
West Gear,1185732,9/9/20,Southeast,Florida,Miami,Men's Apparel,65,775,50375,17631,In-store
West Gear,1185732,9/15/20,Southeast,Florida,Miami,Men's Apparel,65,800,52000,18200,In-store
West Gear,1185732,4/24/20,Southeast,Florida,Miami,Women's Apparel,65,825,53625,26813,In-store
West Gear,1185732,9/16/20,Southeast,Florida,Miami,Women's Apparel,67,244,16348,1063,Online
West Gear,1185732,9/10/20,Southeast,Florida,Miami,Women's Apparel,70,925,64750,32375,In-store
West Gear,1185732,9/16/20,Southeast,Florida,Miami,Women's Apparel,70,975,68250,34125,In-store
West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Women's Street Footwear,23,204,4692,150,Outlet
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Women's Street Footwear,26,202,5252,152,Outlet
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Women's Athletic Footwear,30,170,5100,189,Outlet
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Men's Street Footwear,30,272,8160,416,Outlet
West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Athletic Footwear,31,165,5115,210,Outlet
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Women's Street Footwear,32,169,5408,206,Online
West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Women's Street Footwear,33,174,5742,212,Online
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Women's Apparel,35,221,7735,425,Outlet
West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Women's Street Footwear,35,600,21000,5250,In-store
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Women's Street Footwear,35,650,22750,5688,In-store
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Men's Apparel,36,193,6948,285,Outlet
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Men's Athletic Footwear,36,221,7956,318,Outlet
West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Street Footwear,36,288,10368,487,Outlet
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Women's Athletic Footwear,37,145,5365,220,Online
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Women's Athletic Footwear,40,500,20000,6000,In-store
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Men's Street Footwear,41,255,10455,575,Online
West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Athletic Footwear,42,138,5796,284,Online
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Women's Apparel,44,176,7744,503,Online
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Men's Athletic Footwear,44,189,8316,391,Online
West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Street Footwear,44,234,10296,566,Online
West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Athletic Footwear,45,550,24750,8663,In-store
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Men's Athletic Footwear,45,650,29250,10238,In-store
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Women's Apparel,45,650,29250,14625,In-store
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Men's Street Footwear,45,850,38250,17213,In-store
West Gear,1185732,2/10/21,Southeast,Florida,Orlando,Men's Street Footwear,45,900,40500,18225,In-store
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Men's Apparel,51,165,8415,379,Online
West Gear,1185732,1/12/21,Southeast,Florida,Orlando,Men's Apparel,55,550,30250,10588,In-store
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Women's Street Footwear,7,105,735,31,Outlet
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Women's Athletic Footwear,7,111,777,36,Outlet
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Women's Street Footwear,9,91,819,41,Online
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Women's Athletic Footwear,10,88,880,45,Online
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Women's Street Footwear,10,107,1070,44,Outlet
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Women's Athletic Footwear,10,325,3250,1300,In-store
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Women's Street Footwear,10,350,3500,1225,In-store
West Gear,1185732,10/11/21,West,Utah,Salt Lake City,Women's Street Footwear,13,90,1170,48,Outlet
West Gear,1185732,10/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,13,94,1222,56,Outlet
West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Street Footwear,13,128,1664,62,Outlet
West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,13,132,1716,74,Outlet
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,14,75,1050,47,Outlet
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Women's Street Footwear,14,98,1372,63,Online
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Street Footwear,14,107,1498,63,Outlet
West Gear,1185732,8/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,14,124,1736,82,Outlet
West Gear,1185732,10/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,14,132,1848,74,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,14,136,1904,74,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,15,124,1860,78,Outlet
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Women's Street Footwear,15,325,4875,1706,In-store
West Gear,1185732,2/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,16,93,1488,62,Outlet
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Men's Apparel,16,114,1824,75,Outlet
West Gear,1185732,7/10/21,West,Utah,Salt Lake City,Women's Athletic Footwear,16,128,2048,96,Outlet
West Gear,1185732,3/10/21,West,Utah,Salt Lake City,Women's Street Footwear,16,140,2240,87,Outlet
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,18,70,1260,67,Online
West Gear,1185732,3/10/21,West,Utah,Salt Lake City,Women's Street Footwear,18,112,2016,101,Online
West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,18,132,2376,95,Outlet
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Women's Apparel,18,132,2376,135,Outlet
West Gear,1185732,2/11/21,West,Utah,Salt Lake City,Women's Apparel,18,149,2682,148,Outlet
West Gear,1185732,10/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,19,72,1368,75,Online
West Gear,1185732,10/11/21,West,Utah,Salt Lake City,Women's Street Footwear,19,87,1653,81,Online
West Gear,1185732,2/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,19,87,1653,83,Online
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Men's Apparel,19,88,1672,84,Online
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Street Footwear,19,93,1767,85,Online
West Gear,1185732,5/12/21,West,Utah,Salt Lake City,Women's Athletic Footwear,19,94,1786,77,Outlet
West Gear,1185732,10/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,19,100,1900,95,Online
West Gear,1185732,8/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,19,101,1919,102,Online
West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,19,108,2052,105,Online
West Gear,1185732,5/12/21,West,Utah,Salt Lake City,Women's Street Footwear,19,109,2071,79,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,19,113,2147,109,Online
West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Street Footwear,19,115,2185,107,Online
West Gear,1185732,7/10/21,West,Utah,Salt Lake City,Women's Street Footwear,19,157,2983,116,Outlet
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Men's Athletic Footwear,19,158,3002,114,Outlet
West Gear,1185732,3/10/21,West,Utah,Salt Lake City,Women's Athletic Footwear,20,75,1500,63,Outlet
West Gear,1185732,10/11/21,West,Utah,Salt Lake City,Men's Apparel,20,85,1700,66,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,20,108,2160,99,Online
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,20,111,2220,82,Outlet
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Women's Apparel,20,136,2720,141,Outlet
West Gear,1185732,12/10/21,West,Utah,Salt Lake City,Women's Street Footwear,20,153,3060,113,Outlet
West Gear,1185732,7/10/21,West,Utah,Salt Lake City,Men's Athletic Footwear,20,182,3640,142,Outlet
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Men's Street Footwear,20,194,3880,178,Outlet
West Gear,1185732,3/10/21,West,Utah,Salt Lake City,Men's Street Footwear,20,228,4560,196,Outlet
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,20,250,5000,2000,In-store
West Gear,1185732,10/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,20,275,5500,2200,In-store
West Gear,1185732,10/11/21,West,Utah,Salt Lake City,Women's Street Footwear,20,300,6000,2100,In-store
West Gear,1185732,2/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,20,300,6000,2400,In-store
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Men's Apparel,20,325,6500,2275,In-store
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Women's Street Footwear,20,345,6900,2415,In-store
West Gear,1185732,8/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,20,375,7500,3000,In-store
West Gear,1185732,3/10/21,West,Utah,Salt Lake City,Women's Street Footwear,20,400,8000,2800,In-store
West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Athletic Footwear,20,400,8000,3200,In-store
West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Women's Street Footwear,20,425,8500,2975,In-store
West Gear,1185732,3/10/21,West,Utah,Salt Lake City,Women's Apparel,21,140,2940,168,Outlet
West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Street Footwear,21,208,4368,188,Outlet
West Gear,1185732,3/10/21,West,Utah,Salt Lake City,Men's Athletic Footwear,22,105,2310,92,Outlet
West Gear,1185732,5/12/21,West,Utah,Salt Lake City,Men's Athletic Footwear,22,128,2816,118,Outlet
West Gear,1185732,12/10/21,West,Utah,Salt Lake City,Women's Athletic Footwear,22,136,2992,126,Outlet
West Gear,1185732,11/11/21,West,Utah,Salt Lake City,Men's Street Footwear,22,165,3630,156,Outlet
West Gear,1185732,12/10/21,West,Utah,Salt Lake City,Men's Athletic Footwear,22,170,3740,157,Outlet
West Gear,1185732,5/12/21,West,Utah,Salt Lake City,Women's Athletic Footwear,23,72,1656,91,Online
West Gear,1185732,3/10/21,West,Utah,Salt Lake City,Women's Athletic Footwear,23,73,1679,89,Online
West Gear,1185732,8/11/21,West,Utah,Salt Lake City,Men's Apparel,23,109,2507,98,Outlet
West Gear,1185732,7/10/21,West,Utah,Salt Lake City,Women's Athletic Footwear,23,115,2645,132,Online
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Men's Athletic Footwear,23,122,2806,126,Online
West Gear,1185732,8/11/21,West,Utah,Salt Lake City,Women's Street Footwear,23,158,3634,149,Outlet
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Men's Street Footwear,23,228,5244,236,Outlet
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Men's Apparel,24,88,2112,82,Outlet
West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,24,112,2688,132,Online
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Women's Apparel,24,112,2688,161,Online
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Women's Apparel,24,120,2880,184,Online
West Gear,1185732,2/11/21,West,Utah,Salt Lake City,Women's Apparel,24,131,3144,195,Online
West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Apparel,24,132,3168,117,Outlet
West Gear,1185732,7/10/21,West,Utah,Salt Lake City,Women's Street Footwear,24,138,3312,159,Online
West Gear,1185732,10/11/21,West,Utah,Salt Lake City,Men's Street Footwear,24,201,4824,227,Outlet
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,25,94,2350,106,Online
West Gear,1185732,5/12/21,West,Utah,Salt Lake City,Women's Street Footwear,25,98,2450,123,Online
West Gear,1185732,10/11/21,West,Utah,Salt Lake City,Women's Apparel,25,140,3500,189,Outlet
West Gear,1185732,3/10/21,West,Utah,Salt Lake City,Women's Athletic Footwear,25,250,6250,2500,In-store
West Gear,1185732,5/12/21,West,Utah,Salt Lake City,Women's Athletic Footwear,25,275,6875,2750,In-store
West Gear,1185732,4/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,25,325,8125,2844,In-store
West Gear,1185732,5/12/21,West,Utah,Salt Lake City,Women's Street Footwear,25,350,8750,3063,In-store
West Gear,1185732,6/11/21,West,Utah,Salt Lake City,Men's Athletic Footwear,25,400,10000,3500,In-store
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Women's Apparel,25,400,10000,5000,In-store
West Gear,1185732,7/10/21,West,Utah,Salt Lake City,Women's Athletic Footwear,25,425,10625,4250,In-store
West Gear,1185732,9/12/21,West,Utah,Salt Lake City,Men's Athletic Footwear,25,450,11250,3938,In-store
West Gear,1185732,2/11/21,West,Utah,Salt Lake City,Women's Apparel,25,450,11250,5625,In-store
West Gear,1185732,7/10/21,West,Utah,Salt Lake City,Women's Street Footwear,25,475,11875,4156,In-store
West Gear,1185732,12/10/21,West,Utah,Salt Lake City,Women's Athletic Footwear,27,112,3024,154,Online
